mode,pathway,lambda,slope_k,intercept_z_b,intercept_raw_b,baseline_raw_r2,calibrated_raw_r2,delta_raw_r2,baseline_pcc,calibrated_pcc,delta_pcc,pcc_changed,pcc_sign_flipped,baseline_raw_mae,calibrated_raw_mae,delta_raw_mae,fallback_reason
Mode_A1_Pure_OLS_Unconstrained,Fibrosis,0.0,1.023385834986248,-0.005749895065125311,-15.959143352954715,0.512135037285919,0.5121213810033503,-1.3656282568774714e-05,0.7206142753278977,0.7206142753278978,1.1102230246251565e-16,False,False,1077.3604235216903,1071.7066704770239,-5.653753044666473,none
Mode_A1_Pure_OLS_Unconstrained,MYC_Targets,0.0,1.017465123552587,-0.013111754604061922,-41.48182756235886,0.4073893825920357,0.4089883704285542,0.0015989878365184618,0.7729682828699457,0.7729682828699458,1.1102230246251565e-16,False,False,982.4016059364344,974.9812827548653,-7.420323181569074,none
Mode_A1_Pure_OLS_Unconstrained,E2F_Targets,0.0,1.0252967988172412,-0.010017163157749044,-20.289254026447228,0.0011873488603014737,0.017670786403744643,0.01648343754344317,0.6338882302821978,0.633888230282198,2.220446049250313e-16,False,False,1229.8409829246207,1213.4181894470487,-16.422793477571986,none
Mode_A1_Pure_OLS_Unconstrained,G2M_Checkpoint,0.0,1.0126758944477023,-0.0030806648142768876,-6.631200043750801,-0.19134676819013885,-0.1768260297206623,0.014520738469476546,0.6742574845520563,0.6742574845520561,-1.1102230246251565e-16,False,False,1899.2600324743275,1882.99218544576,-16.26784702856753,none
Mode_A1_Pure_OLS_Unconstrained,Mitotic_Spindle,0.0,1.030854585730558,0.011330837826052525,20.910181456576943,-0.09960305101121492,-0.043296879692926726,0.05630617131828819,0.6354781658498121,0.6354781658498119,-2.220446049250313e-16,False,False,1540.587489113689,1490.8449633777848,-49.74252573590411,none
Mode_A1_Pure_OLS_Unconstrained,Unfolded_Protein_Response,0.0,1.0130690806417895,-0.029080913252064033,-55.91272901673413,0.13969131721038708,0.11649653197134002,-0.023194785239047055,0.6025634370370726,0.6025634370370726,0.0,False,False,1008.6035752670011,1026.8023423585314,18.19876709153027,none
Mode_A1_Pure_OLS_Unconstrained,mTOR_Signaling,0.0,1.0001150175451161,-0.002873079511443634,-5.176901993735672,0.3904013826778301,0.38851597956326256,-0.0018854031145675298,0.6623655704256954,0.6623655704256954,0.0,False,False,735.0332123827197,736.4730304922896,1.439818109569842,none
Mode_A1_Pure_OLS_Unconstrained,Interferon_Alpha,0.0,0.9857283705739496,0.013037340574143306,24.261420059737766,-2.6751053783419865,-2.577025604256586,0.09807977408540047,0.21723214005805577,0.21723214005805577,0.0,False,False,1904.6700871651312,1877.4946659177933,-27.17542124733791,none
Mode_A1_Pure_OLS_Unconstrained,Angiogenesis,0.0,0.9978927782360708,-0.008305142064304098,-14.675912242646332,0.3150827482024734,0.3199192996165775,0.004836551414104107,0.6370193712361416,0.6370193712361414,-2.220446049250313e-16,False,False,1218.0562699419245,1212.352578252349,-5.7036916895754075,none
Mode_A1_Pure_OLS_Unconstrained,Apoptosis,0.0,0.9572999899905743,0.05028857624313085,78.56422393553412,0.0903887225938309,0.1110020198014845,0.02061329720765359,0.4252418134504551,0.4252418134504551,0.0,False,False,767.5715575665446,757.0762966155177,-10.495260951026921,none
