sampling_method,calibration_fraction,repeat,seed,pathway,intercept_z,intercept_raw,baseline_raw_r2,calibrated_raw_r2,delta_raw_r2,baseline_raw_mae,calibrated_raw_mae
random,0.01,0,20260725,Coagulation,0.268403853104,266.852460707,0.134565100828,0.0365835230325,-0.0979815777955,553.458509965,582.252581529
random,0.01,0,20260725,Oxidative_Phosphorylation,-0.0841850895435,-204.75111084,0.615243118972,0.581172840757,-0.0340702782156,698.725095137,752.164616768
random,0.01,0,20260725,Reactive_Oxygen_Species,0.75820646286,859.453523898,-0.522471021341,-0.0444059906184,0.478065030723,854.496201923,626.901237659
random,0.01,0,20260725,Wound_Healing,0.435339616984,870.996011282,0.340692096274,0.127010419543,-0.213681676731,807.116866867,932.767199417
random,0.01,0,20260725,Fibrosis,0.250598287582,695.549040502,0.514811340411,0.428658072957,-0.0861532674537,1075.85759927,1116.98594746
random,0.01,0,20260725,MYC_Targets,0.0624048575759,197.431054743,0.405441459464,0.495520395448,0.0900789359843,979.372933285,867.828371247
random,0.01,0,20260725,E2F_Targets,0.296140007675,599.816509773,0.000490909438567,0.347627406155,0.347136496716,1228.37574386,945.127253459
random,0.01,0,20260725,G2M_Checkpoint,0.833593831211,1794.32940071,-0.19075259852,0.443443468505,0.634196067025,1898.23890535,1124.17929201
random,0.01,0,20260725,Mitotic_Spindle,0.937772960588,1730.58718799,-0.0963506061589,0.311577048724,0.407927654883,1538.01040237,1067.27993764
random,0.01,0,20260725,Unfolded_Protein_Response,0.271042013168,521.121826645,0.138626894427,0.352782069262,0.214155174835,1009.25891528,798.918355827
random,0.01,0,20260725,mTOR_Signaling,0.214075893909,385.735903783,0.391244929978,0.427323543242,0.036078613264,736.096845882,686.890934108
random,0.01,0,20260725,Interferon_Alpha,1.02021830976,1898.54248456,-2.67510727984,-0.0607760435451,2.61433123629,1900.52204951,863.320696837
random,0.01,0,20260725,Angiogenesis,-0.0274017559364,-48.4212987934,0.312982966362,0.32835022303,0.0153672566686,1220.09525045,1201.71345709
random,0.01,0,20260725,Apoptosis,0.28450563997,444.474003429,0.0911302494798,0.141274650118,0.0501444006384,769.876116224,726.891500551
random,0.01,0,20260725,TNF_Signaling,0.293074088916,641.439037886,-0.277414028445,0.0222359775632,0.299650006008,1359.58303576,1123.84740156
random,0.01,0,20260725,ECM_Organization,0.179280281067,568.192630338,0.533312334364,0.411042970316,-0.122269364047,1078.57791868,1195.57951354
random,0.01,1,20260726,tls,1.09870263934,1737.3414001,0.387477364457,-0.164937491501,-0.552414855958,1168.28702239,2063.374995
random,0.01,1,20260726,tgfb,0.2536498487,429.60961341,0.0821131410059,0.18663741628,0.104524275274,847.897573455,749.297631165
random,0.01,1,20260726,emt,-0.234354460239,-503.525197503,0.175685948959,0.313620373909,0.13793442495,867.797012503,795.182740661
random,0.01,1,20260726,hypoxia,-0.107646880299,-270.49236705,0.0428771056616,0.00841448177762,-0.034462623884,1143.11210704,1165.32361892
random,0.01,1,20260726,mhc,0.0656811326742,145.085903976,0.221676543889,0.146478015439,-0.0751985284498,425.567775427,489.847360066
random,0.01,1,20260726,icp,0.788799950108,1196.50424087,-0.313641295854,0.0768782990805,0.390519594935,1723.17785151,1487.73566295
random,0.01,1,20260726,ifng,0.149900599848,435.179298175,-0.372690434617,-0.19965125311,0.173039181507,1849.19596071,1731.35787289
random,0.01,1,20260726,toxic,0.341125741601,654.28678649,0.109857276799,0.104046838172,-0.00581043862721,1595.32401521,1706.05654974
random,0.01,1,20260726,Glycolysis,0.550427735783,956.578724081,-0.404467066772,0.360242526137,0.764709592909,1029.09038212,624.52683807
random,0.01,1,20260726,Inflammatory_Response,-0.0918314691633,-175.532072848,0.194515407093,0.185683516773,-0.00883189032058,1350.54893075,1340.40727778
random,0.01,1,20260726,IL6_JAK_STAT3,0.354026588798,696.445874638,-0.332531292235,0.252437309989,0.584968602224,1218.19097465,797.484923269
random,0.01,1,20260726,P53_Pathway,0.540406689048,906.231413158,-0.274929146964,0.311253164008,0.586182310972,1208.10694639,780.297244467
random,0.01,1,20260726,DNA_Damage_Response,0.589693004638,867.145550537,-0.166457423648,0.237292653815,0.403750077463,1079.12409857,819.852948804
random,0.01,1,20260726,Complement,1.03470588103,1808.31760493,-1.69265914795,-0.031878374268,1.66078077368,2060.3609647,1156.17834807
random,0.01,1,20260726,Coagulation,-0.172407781892,-171.411253269,0.137133043986,0.0668507813747,-0.0702822626113,551.490486679,578.032749927
random,0.01,1,20260726,Oxidative_Phosphorylation,0.0211437359452,51.4248241057,0.610579691892,0.613495396048,0.00291570415596,703.348988887,697.93637224
random,0.01,1,20260726,Reactive_Oxygen_Species,0.425965882558,482.847214786,-0.527183151579,0.0145865411691,0.541769692748,853.749044448,633.911393521
random,0.01,1,20260726,Wound_Healing,0.100609524548,201.292258181,0.339157959166,0.376968829222,0.0378108700564,807.040522116,779.709375499
random,0.01,1,20260726,Fibrosis,0.0952680289745,264.421544069,0.515780162297,0.514216738859,-0.00156342343781,1076.72125579,1054.81619872
random,0.01,1,20260726,MYC_Targets,0.376111249626,1189.90802317,0.411593880958,0.503565147584,0.0919712666263,980.385022679,867.110956861
random,0.01,1,20260726,E2F_Targets,0.510550685227,1034.09442203,0.00201156184504,0.389500624105,0.38748906226,1229.34533225,891.661883443
random,0.01,1,20260726,G2M_Checkpoint,0.502752904594,1082.18689274,-0.197540700205,0.381758894071,0.579299594276,1903.42787551,1260.31624353
random,0.01,1,20260726,Mitotic_Spindle,0.623105616868,1149.89303663,-0.0996530785534,0.401223616422,0.500876694975,1541.87969418,1035.86805037
random,0.01,1,20260726,Unfolded_Protein_Response,0.206853244454,397.708603685,0.139122250379,0.331431792706,0.192309542327,1006.77440712,828.290653345
random,0.01,1,20260726,mTOR_Signaling,0.0762753516436,137.437901883,0.386848812888,0.424685130425,0.0378363175374,737.61060952,705.461045332
random,0.01,1,20260726,Interferon_Alpha,1.05732563734,1967.59617359,-2.65605036462,-0.0878954203312,2.56815494429,1904.05856057,871.646717245
random,0.01,1,20260726,Angiogenesis,-0.191577666439,-338.534488458,0.316527562555,0.393168602555,0.0766410400005,1217.37900583,1117.64930479
random,0.01,1,20260726,Apoptosis,0.266161683202,415.81583024,0.0941474831267,0.153065964349,0.0589184812219,765.877945394,719.969563172
random,0.01,1,20260726,TNF_Signaling,0.446621021628,977.500806954,-0.276257916016,0.0268607835085,0.303118699524,1354.58230052,1091.7062611
random,0.01,1,20260726,ECM_Organization,-0.0534759491682,-169.481216991,0.534773463867,0.540453255969,0.00567979210227,1078.98501943,1087.67241004
random,0.01,2,20260727,tls,0.0389842808247,61.6445274678,0.387789592586,0.39113226702,0.00334267443409,1180.10365955,1192.71002883
random,0.01,2,20260727,tgfb,-0.0237411610782,-40.2106726458,0.0839113092285,0.0585800131908,-0.0253312960377,850.401146664,867.018321889
random,0.01,2,20260727,emt,-0.379457058012,-815.287193102,0.173062629562,0.225172023065,0.0521093935032,869.938896398,865.81301298
random,0.01,2,20260727,hypoxia,-0.15479382053,-388.962009895,0.0404888182124,-0.0299964068857,-0.0704852250981,1147.06244358,1194.15193954
random,0.01,2,20260727,mhc,-0.11222974658,-247.909157054,0.220224343276,0.238911607258,0.0186872639815,425.722361496,413.204713494
random,0.01,2,20260727,icp,1.23378003687,1871.47963968,-0.306302674829,-0.0488167956596,0.25748587917,1720.4188303,1628.14952397
random,0.01,2,20260727,ifng,0.47813229356,1388.07500541,-0.372802445216,-0.147474546245,0.22532789897,1848.95093694,1736.81997329
random,0.01,2,20260727,toxic,-0.0888225853443,-170.363701256,0.117763939709,0.0903646832637,-0.0273992564457,1595.47176374,1593.85507724
random,0.01,2,20260727,Glycolysis,0.438860785961,762.688475512,-0.40049997649,0.346905920662,0.747405897152,1031.53001217,641.99368148
random,0.01,2,20260727,Inflammatory_Response,-0.322451578826,-616.352918451,0.192631161771,0.0878783010428,-0.104752860729,1351.33791658,1379.8406573
random,0.01,2,20260727,IL6_JAK_STAT3,0.56981728673,1120.95224257,-0.318887110572,0.295049451844,0.613936562416,1215.37229855,726.461409246
random,0.01,2,20260727,P53_Pathway,0.56154640913,941.681526549,-0.271054193773,0.314160348445,0.585214542218,1207.81577768,778.990834945
random,0.01,2,20260727,DNA_Damage_Response,0.541481944919,796.251024753,-0.16462246637,0.244853470461,0.409475936831,1079.62566891,821.331593424
random,0.01,2,20260727,Complement,1.35197988003,2362.80576287,-1.68016185694,-0.166638092547,1.51352376439,2055.62896025,1161.27247453
random,0.01,2,20260727,Coagulation,-0.289013645076,-287.343126691,0.13387811555,-0.0435962945214,-0.177474410072,550.882493914,613.926509048
random,0.01,2,20260727,Oxidative_Phosphorylation,0.0422529160976,102.765603198,0.61392677913,0.617429803966,0.0035030248362,704.265211224,695.590920778
random,0.01,2,20260727,Reactive_Oxygen_Species,0.988183650374,1120.14070332,-0.516828931749,-0.326751804539,0.190077127211,852.63101086,719.403371087
random,0.01,2,20260727,Wound_Healing,-0.0491934791207,-98.4227541525,0.333412449705,0.295883578262,-0.0375288714432,812.07680033,836.357653429
random,0.01,2,20260727,Fibrosis,-0.181076349318,-502.587157481,0.509681791983,0.406591860767,-0.103089931215,1079.79884751,1215.68458383
random,0.01,2,20260727,MYC_Targets,0.147528254986,466.737047687,0.4084479763,0.569858444104,0.161410467804,986.085205376,773.408067906
random,0.01,2,20260727,E2F_Targets,0.474666965008,961.413773475,0.00607974379262,0.396325154523,0.390245410731,1230.73169359,891.521482613
random,0.01,2,20260727,G2M_Checkpoint,0.511888672411,1101.85183768,-0.193469217709,0.388068911558,0.581538129268,1904.17639051,1255.84451603
random,0.01,2,20260727,Mitotic_Spindle,0.267249840591,493.18883094,-0.103181034704,0.22338012431,0.326561159014,1545.24037675,1257.51386273
random,0.01,2,20260727,Unfolded_Protein_Response,0.255510187149,491.259395166,0.141217523339,0.350096499468,0.208878976129,1012.06032175,807.236678256
random,0.01,2,20260727,mTOR_Signaling,0.0882741689682,159.058153283,0.393035433347,0.433990524998,0.0409550916519,736.315110349,700.631498693
random,0.01,2,20260727,Interferon_Alpha,1.15579967424,2150.84826865,-2.65014333625,-0.168029011191,2.48211432506,1902.27768501,890.549008731
random,0.01,2,20260727,Angiogenesis,-0.420892888959,-743.754538345,0.317365490375,0.391757936612,0.0743924462376,1217.35299569,1079.32580523
random,0.01,2,20260727,Apoptosis,0.36627278924,572.216188747,0.0931302608728,0.0865681425806,-0.00656211829218,767.766760877,747.290066328
random,0.01,2,20260727,TNF_Signaling,0.337246187776,738.116668785,-0.274120883267,0.0371604099521,0.311281293219,1360.74381978,1104.59333567
random,0.01,2,20260727,ECM_Organization,-0.161150406301,-510.733655098,0.529791369844,0.503919185952,-0.0258721838917,1081.90399172,1155.61496284
random,0.01,3,20260728,tls,0.304912717082,482.148188085,0.384926448091,0.366622422205,-0.0183040258853,1173.97262952,1320.06224871
random,0.01,3,20260728,tgfb,0.187861653417,318.183404063,0.080471691998,0.187342655763,0.106870963765,849.375128487,761.159895338
random,0.01,3,20260728,emt,-0.20844263956,-447.85203211,0.176449630675,0.315308144536,0.138858513861,869.370545856,793.894210684
random,0.01,3,20260728,hypoxia,-0.0572293318808,-143.804422406,0.0426710037246,0.0327454931674,-0.00992551055726,1146.90395127,1152.85519666
random,0.01,3,20260728,mhc,0.0555531293154,122.713717886,0.219657110725,0.159149489573,-0.0605076211517,427.137322714,479.153616538
random,0.01,3,20260728,icp,0.144417934632,219.062730951,-0.306908024687,-0.17718910499,0.129718919697,1728.89309568,1638.07365526
random,0.01,3,20260728,ifng,0.471731857024,1369.4937757,-0.377210062117,-0.147230226195,0.229979835922,1846.22032339,1730.8881322
random,0.01,3,20260728,toxic,-0.209277506173,-401.398928019,0.113475687981,0.0296720642505,-0.0838036237306,1600.48167282,1616.08679969
random,0.01,3,20260728,Glycolysis,0.420091117918,730.068998076,-0.405059253373,0.334406668894,0.739465922267,1032.63585099,649.980223967
random,0.01,3,20260728,Inflammatory_Response,-0.191594557092,-366.225108442,0.192887061985,0.155517398418,-0.0373696635676,1350.76072815,1342.85469681
random,0.01,3,20260728,IL6_JAK_STAT3,0.348423693329,685.423783195,-0.328166723766,0.24996772599,0.578134449756,1219.22859398,802.392222236
random,0.01,3,20260728,P53_Pathway,0.535156847537,897.427726254,-0.277383694002,0.308791913339,0.586175607341,1208.31823641,782.694603463
random,0.01,3,20260728,DNA_Damage_Response,0.207053680345,304.473134702,-0.175285857632,0.089225440809,0.264511298441,1080.44463009,931.667118732
random,0.01,3,20260728,Complement,0.937562760524,1638.54412801,-1.698293477,-0.0496996125158,1.64859386448,2059.02237993,1183.98054822
random,0.01,3,20260728,Coagulation,0.124547047913,123.827157565,0.130761682975,0.116579867434,-0.0141818155414,553.57726102,555.111366804
random,0.01,3,20260728,Oxidative_Phosphorylation,0.0118925590068,28.9245361688,0.616657095239,0.618553132901,0.00189603766221,700.089086083,696.597595484
random,0.01,3,20260728,Reactive_Oxygen_Species,0.287450014986,325.834637959,-0.539256168182,-0.0959283700136,0.443327798169,855.548413886,683.517903353
random,0.01,3,20260728,Wound_Healing,0.256113471091,512.413304585,0.337893124087,0.331046236611,-0.00684688747516,806.954108497,805.545890929
random,0.01,3,20260728,Fibrosis,0.0161012366414,44.6898492598,0.514720250889,0.517151125425,0.00243087453545,1074.2620543,1067.85076944
random,0.01,3,20260728,MYC_Targets,0.333230048418,1054.2442125,0.413978668027,0.54849392365,0.134515255624,981.276524274,806.93280718
random,0.01,3,20260728,E2F_Targets,0.461555022001,934.856200413,0.00109975004022,0.393955343345,0.392855593304,1231.39940289,891.933986678
random,0.01,3,20260728,G2M_Checkpoint,0.80041860491,1722.91898272,-0.189604396343,0.449737264449,0.639341660792,1900.65131409,1123.24416953
random,0.01,3,20260728,Mitotic_Spindle,0.749372208118,1382.90822716,-0.0946813736189,0.396708285616,0.491389659234,1538.86454197,1015.92799028
random,0.01,3,20260728,Unfolded_Protein_Response,0.427451755106,821.844690496,0.142915368626,0.337134299799,0.194218931173,1008.86289227,779.305343364
random,0.01,3,20260728,mTOR_Signaling,0.0402438521385,72.5139967556,0.385430289798,0.40885321756,0.0234229277625,738.387832246,719.606570262
random,0.01,3,20260728,Interferon_Alpha,0.700910652615,1304.33715916,-2.68638387037,-0.260776361275,2.4256075091,1910.0456952,1034.23116195
random,0.01,3,20260728,Angiogenesis,-0.0188937589526,-33.38692417,0.312912573488,0.323655070721,0.0107424972337,1220.86997018,1207.89148814
random,0.01,3,20260728,Apoptosis,-0.0593773379922,-92.7633038597,0.0913227999654,0.0323164784657,-0.0590063214997,769.251917678,801.311432512
random,0.01,3,20260728,TNF_Signaling,0.173960450292,380.739983797,-0.276420329831,-0.0517122621158,0.224708067715,1360.73162401,1191.36100251
random,0.01,3,20260728,ECM_Organization,0.000680337101221,2.15619099189,0.536219097341,0.536055262358,-0.000163834983062,1075.87881347,1075.90835872
random,0.01,4,20260729,tls,-0.179115989991,-283.230069436,0.385157319785,0.348496541198,-0.0366607785866,1181.27317818,1145.70668685
random,0.01,4,20260729,tgfb,0.0632085174322,107.056979839,0.0871710680202,0.142094111971,0.0549230439511,845.524298331,807.996376931
random,0.01,4,20260729,emt,-0.24951576665,-536.100211425,0.169755046514,0.306108853966,0.136353807453,867.622927239,796.603963388
random,0.01,4,20260729,hypoxia,0.210050410032,527.809374984,0.0429915271507,-0.0819853041619,-0.124976831313,1146.61750112,1229.86227944
random,0.01,4,20260729,mhc,-0.0304577112198,-67.2793599236,0.220582058062,0.239349884604,0.0187678265422,425.649401354,408.3591801
random,0.01,4,20260729,icp,0.885307379067,1342.89312947,-0.307390708156,0.0737387438205,0.381129451977,1724.05164521,1505.1054864
random,0.01,4,20260729,ifng,0.397688952833,1154.53840452,-0.374433422295,-0.117609769467,0.256823652828,1844.30410475,1695.71418036
random,0.01,4,20260729,toxic,1.01028635129,1937.75177188,0.118870433653,-0.416348396557,-0.53521883021,1588.06661839,2287.06074651
random,0.01,4,20260729,Glycolysis,0.631621597707,1097.68411502,-0.400582277584,0.327464260088,0.728046537672,1027.50309057,638.618886279
random,0.01,4,20260729,Inflammatory_Response,-0.131093651429,-250.580117929,0.194377369303,0.176495354395,-0.0178820149087,1343.58841971,1332.9612067
random,0.01,4,20260729,IL6_JAK_STAT3,0.595797504485,1172.06087692,-0.315561745465,0.285681322394,0.601243067859,1216.06287715,727.553096886
random,0.01,4,20260729,P53_Pathway,0.729862176627,1223.93753656,-0.270317345905,0.272785661617,0.543103007522,1203.44028374,788.114465032
random,0.01,4,20260729,DNA_Damage_Response,0.422306464985,621.003079899,-0.171638280113,0.225928492833,0.397566772946,1081.3481533,843.685682206
random,0.01,4,20260729,Complement,0.83344569318,1456.58253941,-1.70828497562,-0.105403878227,1.60288109739,2059.09405461,1235.05253591
random,0.01,4,20260729,Coagulation,0.369632408582,367.495908299,0.126063241947,-0.0758659515066,-0.201929193454,553.50175666,617.441328333
random,0.01,4,20260729,Oxidative_Phosphorylation,-0.00703525356948,-17.1108208259,0.614504452942,0.613038170639,-0.00146628230245,700.280188267,702.82091111
random,0.01,4,20260729,Reactive_Oxygen_Species,0.592332461476,671.429546267,-0.523462530498,0.0354467987062,0.558909329204,857.045916698,611.741269197
random,0.01,4,20260729,Wound_Healing,0.112439449131,224.960715459,0.332936732728,0.371887665396,0.0389509326678,810.285424112,781.788932217
random,0.01,4,20260729,Fibrosis,-0.158177088946,-439.029027322,0.510155096912,0.427586157491,-0.0825689394212,1076.38939147,1188.68226481
random,0.01,4,20260729,MYC_Targets,0.319120171666,1009.604613,0.410432421441,0.556107121263,0.145674699822,982.137242408,796.163247321
random,0.01,4,20260729,E2F_Targets,0.387052442133,783.955017637,-0.0112250678052,0.378581515347,0.389806583152,1228.91001027,906.259842578
random,0.01,4,20260729,G2M_Checkpoint,0.764194405079,1644.94558087,-0.193159967694,0.451438174181,0.644598141876,1900.34150161,1127.05224466
random,0.01,4,20260729,Mitotic_Spindle,0.63228129968,1166.82604684,-0.102118802465,0.401352629831,0.503471432296,1539.4568658,1032.44999699
random,0.01,4,20260729,Unfolded_Protein_Response,0.252928121388,486.294958803,0.142873229918,0.351527284358,0.20865405444,1009.52334627,806.885801422
random,0.01,4,20260729,mTOR_Signaling,0.079537733458,143.31627415,0.386016356358,0.424981466641,0.0389651102833,735.773948341,702.78383012
random,0.01,4,20260729,Interferon_Alpha,1.00811937619,1876.02736287,-2.66391811327,-0.0688799215812,2.59503819169,1904.94844211,874.524424941
random,0.01,4,20260729,Angiogenesis,-0.231603260525,-409.26321311,0.313295315162,0.396726158425,0.0834308432629,1224.02031755,1110.39910591
random,0.01,4,20260729,Apoptosis,-0.11087680459,-173.21926282,0.0846232608711,-0.0406269998712,-0.125250260742,768.942607862,833.074522443
random,0.01,4,20260729,TNF_Signaling,0.232481754757,508.823122676,-0.274425541185,-0.00264584387703,0.271779697308,1353.68058,1146.29702095
random,0.01,4,20260729,ECM_Organization,-0.0881390232593,-279.338827244,0.529174532009,0.531015652357,0.00184112034788,1079.87990282,1103.8001536
random,0.01,5,20260730,tls,-0.0443582013249,-70.1421265739,0.388368745959,0.382559651043,-0.00580909491576,1178.57885013,1166.18581184
random,0.01,5,20260730,tgfb,0.219334293902,371.488970697,0.0834797723107,0.191160778494,0.107681006183,850.142005371,757.099345282
random,0.01,5,20260730,emt,0.0284134849906,61.0481474388,0.172102579878,0.132415939625,-0.0396866402525,871.744608355,893.909007278
random,0.01,5,20260730,hypoxia,0.00672487020493,16.8980843178,0.0330219212482,0.0329508199858,-7.11012623583e-05,1144.08487504,1144.37539656
random,0.01,5,20260730,mhc,-0.0375922352076,-83.0391195389,0.21984397934,0.24153368288,0.0216897035401,426.613667372,406.266633056
random,0.01,5,20260730,icp,1.15602623671,1753.53750288,-0.300426529093,-0.00433071319246,0.2960958159,1724.72714983,1595.99857097
random,0.01,5,20260730,ifng,0.537501476146,1560.43081478,-0.368603730102,-0.180894412898,0.187709317204,1839.91452017,1762.64805495
random,0.01,5,20260730,toxic,0.250545628369,480.552107517,0.121397598289,0.13434307081,0.0129454725207,1594.10678912,1660.25853265
random,0.01,5,20260730,Glycolysis,0.691620787978,1201.95565721,-0.392082992177,0.280267775883,0.672350768061,1028.14758028,664.997043445
random,0.01,5,20260730,Inflammatory_Response,0.269746200368,515.608757269,0.19212844901,0.121378956736,-0.070749492274,1350.45243971,1463.8631555
random,0.01,5,20260730,IL6_JAK_STAT3,0.555714127421,1093.20831759,-0.318680552227,0.299874457363,0.61855500959,1216.33827017,726.784233536
random,0.01,5,20260730,P53_Pathway,0.77118986547,1293.24173028,-0.268772500254,0.246656392496,0.51542889275,1204.694551,803.558339878
random,0.01,5,20260730,DNA_Damage_Response,0.682431018353,1003.51711222,-0.162181415114,0.205777179252,0.367958594366,1079.05040642,833.265763241
random,0.01,5,20260730,Complement,1.4906190455,2605.10035908,-1.66649130943,-0.316176930243,1.35031437919,2052.05198856,1225.49855571
random,0.01,5,20260730,Coagulation,0.138999017701,138.195593992,0.135036083724,0.11581043244,-0.0192256512842,554.12378968,557.90373605
random,0.01,5,20260730,Oxidative_Phosphorylation,0.112365424633,273.290028417,0.614224426536,0.603754218972,-0.0104702075634,703.420496661,701.103788715
random,0.01,5,20260730,Reactive_Oxygen_Species,0.656772068143,744.474092497,-0.521612927082,0.0168161088368,0.538429035919,856.558027974,614.370431704
random,0.01,5,20260730,Wound_Healing,0.401459856704,803.211837924,0.338112664018,0.176404224215,-0.161708439803,807.911175198,902.967906604
random,0.01,5,20260730,Fibrosis,0.3372685045,936.106894264,0.512968998877,0.334473129299,-0.178495869578,1074.68263878,1207.98137054
random,0.01,5,20260730,MYC_Targets,0.288919121027,914.05715862,0.410597321375,0.574756338554,0.164159017179,983.065789098,769.053080342
random,0.01,5,20260730,E2F_Targets,0.608720354736,1232.93209003,0.00497911565518,0.350986440176,0.34600732452,1229.60104419,921.989053139
random,0.01,5,20260730,G2M_Checkpoint,1.08812877238,2342.22156515,-0.185155954764,0.317326043705,0.502481998468,1894.1776973,1236.69616011
random,0.01,5,20260730,Mitotic_Spindle,0.932197022438,1720.29722706,-0.0958092323311,0.315561858899,0.41137109123,1538.84103879,1064.23556347
random,0.01,5,20260730,Unfolded_Protein_Response,0.507610875368,975.963480734,0.144680649968,0.288685515282,0.144004865314,1008.92077735,807.425202358
random,0.01,5,20260730,mTOR_Signaling,0.137681400776,248.083324996,0.392581522223,0.440550276307,0.0479687540847,736.278402879,689.409906176
random,0.01,5,20260730,Interferon_Alpha,1.28601106517,2393.16097299,-2.64450422927,-0.357944524144,2.28655970512,1899.78946325,961.291262029
random,0.01,5,20260730,Angiogenesis,-0.49999973923,-883.543260003,0.312842310959,0.362982013293,0.0501397023334,1218.18226956,1093.80473475
random,0.01,5,20260730,Apoptosis,0.183614498377,286.855020483,0.0926951683459,0.169021301401,0.0763261330549,769.299980061,720.763808471
random,0.01,5,20260730,TNF_Signaling,0.513014861941,1122.81423677,-0.269220512475,-0.000262700526939,0.268957811948,1356.66968088,1107.60564422
random,0.01,5,20260730,ECM_Organization,0.285668291012,905.367933987,0.531384728543,0.260634708451,-0.270750020093,1078.33247419,1354.30037215
random,0.01,6,20260731,tls,0.926616971195,1465.22814131,0.384878352073,0.0078082437126,-0.377070108361,1170.75400035,1870.97945068
random,0.01,6,20260731,tgfb,0.269376420975,456.245886485,0.0843616962669,0.184824069179,0.100462372913,850.062235751,749.806243502
random,0.01,6,20260731,emt,-0.0340677469969,-73.1966825703,0.169160003455,0.210278713511,0.0411187100554,873.107961786,849.197282757
random,0.01,6,20260731,hypoxia,-0.0367958307266,-92.4596358315,0.0391122523378,0.034868965463,-0.00424328687477,1145.83685823,1147.85962193
random,0.01,6,20260731,mhc,0.00523923635483,11.5731765233,0.219368650916,0.215111743737,-0.00425690717915,426.931629794,430.735763175
random,0.01,6,20260731,icp,0.432451620698,655.971388012,-0.310828595256,-0.000963121496716,0.30986547376,1728.7864459,1520.40508376
random,0.01,6,20260731,ifng,0.0123236555606,35.7770401402,-0.375298240431,-0.357330772731,0.0179674677003,1843.21140577,1830.81207959
random,0.01,6,20260731,toxic,-0.128405679762,-246.284959864,0.111614275428,0.0679132418571,-0.0437010335709,1598.10268787,1600.47363914
random,0.01,6,20260731,Glycolysis,0.565987972915,983.620587735,-0.399359753761,0.356678644388,0.756038398149,1030.3145174,627.8322898
random,0.01,6,20260731,Inflammatory_Response,0.272831911594,521.506967246,0.189183065351,0.115819285669,-0.0733637796824,1343.81691162,1458.47426004
random,0.01,6,20260731,IL6_JAK_STAT3,0.524371877313,1031.55142096,-0.326113038355,0.305832158574,0.631945196929,1213.90016657,725.663249989
random,0.01,6,20260731,P53_Pathway,0.649438910186,1089.07227328,-0.272550402137,0.303100770566,0.575651172703,1206.96155731,775.317341353
random,0.01,6,20260731,DNA_Damage_Response,0.276234804839,406.204211404,-0.174093913857,0.148616781775,0.322710695632,1081.28330101,897.300698971
random,0.01,6,20260731,Complement,0.786595235765,1374.7037094,-1.69894767504,-0.137500886894,1.56144678814,2062.13460033,1263.92244576
random,0.01,6,20260731,Coagulation,-0.16467587091,-163.724033256,0.131900550106,0.0669162486622,-0.0649843014433,552.54950711,576.948090874
random,0.01,6,20260731,Oxidative_Phosphorylation,0.162657657266,395.608488301,0.612985044079,0.577233110026,-0.0357519340538,703.719394872,726.86034005
random,0.01,6,20260731,Reactive_Oxygen_Species,0.438367263973,496.90461403,-0.525323912743,0.015676190195,0.541000102938,858.885669655,633.814267846
random,0.01,6,20260731,Wound_Healing,0.194760024548,389.661767319,0.336841916002,0.362541473012,0.0256995570103,810.753129892,789.383413538
random,0.01,6,20260731,Fibrosis,0.159610497952,443.007531197,0.51170561926,0.48743408272,-0.0242715365398,1080.04879885,1068.22362761
random,0.01,6,20260731,MYC_Targets,0.297916138358,942.521138673,0.409260334355,0.569510112707,0.160249778352,981.611602392,772.758903376
random,0.01,6,20260731,E2F_Targets,0.310237814486,628.370899784,-0.00787247150954,0.348617122358,0.356489593868,1230.78097007,941.569820177
random,0.01,6,20260731,G2M_Checkpoint,0.834123235941,1795.46895626,-0.197459653151,0.440156866013,0.637616519164,1897.78414605,1124.15042758
random,0.01,6,20260731,Mitotic_Spindle,0.789622476697,1457.1869727,-0.103638189323,0.379619608198,0.483257797522,1540.60056765,1021.92458512
random,0.01,6,20260731,Unfolded_Protein_Response,0.425551265478,818.190693778,0.140971066113,0.336680292093,0.19570922598,1008.35245512,777.567944879
random,0.01,6,20260731,mTOR_Signaling,0.135894053988,244.862767016,0.389288678724,0.437806189727,0.0485175110033,733.118425593,686.977262003
random,0.01,6,20260731,Interferon_Alpha,0.661242928542,1230.51878254,-2.699292013,-0.319000192573,2.38029182043,1907.39965035,1061.2048658
random,0.01,6,20260731,Angiogenesis,0.0301831260324,53.3362229604,0.312402958594,0.293760829811,-0.0186421287823,1220.41963987,1242.31576728
random,0.01,6,20260731,Apoptosis,0.531060013175,829.657964397,0.0942912204713,-0.124372023854,-0.218663244325,765.60146179,835.681020712
random,0.01,6,20260731,TNF_Signaling,0.623583794199,1364.81184833,-0.278180974607,-0.104111642278,0.174069332329,1350.78668428,1157.72511862
random,0.01,6,20260731,ECM_Organization,0.0764507174492,242.2951034,0.530761479687,0.498016921209,-0.032744558478,1081.95113345,1104.64205623
random,0.01,7,20260732,tls,0.0150570579572,23.8092175408,0.387891432098,0.389377816875,0.00148638477684,1179.33971264,1184.05719952
random,0.01,7,20260732,tgfb,0.54843557477,928.891526903,0.0872157267729,-0.0707929151842,-0.158008641957,845.788426806,849.434520207
random,0.01,7,20260732,emt,-0.582948942482,-1252.50221864,0.181523685872,-0.106090163805,-0.287613849677,864.956910021,1069.04331196
