analysis_id,analysis_class,evidence_status,arm,split,patient,pathway,n,hh_count,ll_count,hl_count,lh_count,neutral_count,isolated_count,hotspot_definition,computation_status,reason
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,XZY,XZY,Mitotic_Spindle,1039,246,377,226,190,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,XZY,XZY,Oxidative_Phosphorylation,1039,262,391,229,157,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,XZY,XZY,P53_Pathway,1039,245,348,234,212,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,XZY,XZY,Reactive_Oxygen_Species,1039,299,386,182,172,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,XZY,XZY,TNF_Signaling,1039,319,386,160,174,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,XZY,XZY,Unfolded_Protein_Response,1039,247,395,207,190,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,XZY,XZY,Wound_Healing,1039,338,350,176,175,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,XZY,XZY,emt,1039,322,338,181,198,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,XZY,XZY,hypoxia,1039,365,359,159,156,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,XZY,XZY,icp,1039,339,307,213,180,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,XZY,XZY,ifng,1039,381,321,165,172,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,XZY,XZY,mTOR_Signaling,1039,251,351,237,200,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,XZY,XZY,mhc,1039,313,383,175,168,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,XZY,XZY,tgfb,1039,238,355,226,220,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,XZY,XZY,tls,1039,513,230,147,149,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,RCC,XZY,XZY,toxic,1039,360,245,242,192,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,HYZ15040,Angiogenesis,145,40,49,32,24,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,HYZ15040,Apoptosis,145,39,29,38,39,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,HYZ15040,Coagulation,145,48,23,39,35,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,HYZ15040,Complement,145,51,20,34,40,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,HYZ15040,DNA_Damage_Response,145,40,39,36,30,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,HYZ15040,E2F_Targets,145,42,42,35,26,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,HYZ15040,ECM_Organization,145,50,38,24,33,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,HYZ15040,Fibrosis,145,58,41,18,28,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,HYZ15040,G2M_Checkpoint,145,53,30,31,31,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,HYZ15040,Glycolysis,145,53,39,26,27,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,HYZ15040,IL6_JAK_STAT3,145,41,36,34,34,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,HYZ15040,Inflammatory_Response,145,41,35,37,32,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,HYZ15040,Interferon_Alpha,145,46,32,33,34,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,HYZ15040,MYC_Targets,145,45,37,32,31,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,HYZ15040,Mitotic_Spindle,145,38,29,37,41,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,HYZ15040,Oxidative_Phosphorylation,145,53,38,28,26,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,HYZ15040,P53_Pathway,145,48,40,26,31,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,HYZ15040,Reactive_Oxygen_Species,145,38,25,43,39,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,HYZ15040,TNF_Signaling,145,39,31,37,38,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,HYZ15040,Unfolded_Protein_Response,145,44,36,33,32,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,HYZ15040,Wound_Healing,145,53,38,27,27,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,HYZ15040,emt,145,53,39,27,26,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,HYZ15040,hypoxia,145,52,42,27,24,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,HYZ15040,icp,145,55,31,31,28,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,HYZ15040,ifng,145,47,26,37,35,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,HYZ15040,mTOR_Signaling,145,49,30,30,36,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,HYZ15040,mhc,145,31,48,33,33,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,HYZ15040,tgfb,145,52,32,30,31,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,HYZ15040,tls,145,53,38,22,32,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,HYZ15040,toxic,145,60,19,32,34,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,JFX,Angiogenesis,203,58,52,47,46,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,JFX,Apoptosis,203,54,51,46,52,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,JFX,Coagulation,203,54,66,45,38,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,JFX,Complement,203,66,54,47,36,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,JFX,DNA_Damage_Response,203,49,55,51,48,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,JFX,E2F_Targets,203,67,61,34,41,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,JFX,ECM_Organization,203,58,58,41,46,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,JFX,Fibrosis,203,60,56,43,44,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,JFX,G2M_Checkpoint,203,61,56,45,41,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,JFX,Glycolysis,203,54,51,50,48,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,JFX,IL6_JAK_STAT3,203,52,50,52,49,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,JFX,Inflammatory_Response,203,50,60,50,43,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,JFX,Interferon_Alpha,203,61,65,39,38,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,JFX,MYC_Targets,203,53,72,47,31,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,JFX,Mitotic_Spindle,203,69,61,36,37,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,JFX,Oxidative_Phosphorylation,203,58,61,38,46,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,JFX,P53_Pathway,203,58,54,48,43,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,JFX,Reactive_Oxygen_Species,203,51,51,48,53,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,JFX,TNF_Signaling,203,58,60,41,44,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,JFX,Unfolded_Protein_Response,203,57,62,39,45,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,JFX,Wound_Healing,203,59,64,46,34,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,JFX,emt,203,54,47,54,48,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,JFX,hypoxia,203,43,60,52,48,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,JFX,icp,203,78,46,40,39,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,JFX,ifng,203,66,53,39,45,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,JFX,mTOR_Signaling,203,45,61,51,46,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,JFX,mhc,203,41,72,49,41,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,JFX,tgfb,203,59,57,52,35,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,JFX,tls,203,73,53,44,33,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,JFX,toxic,203,67,44,48,44,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,LMZ12939,Angiogenesis,337,100,94,73,70,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,LMZ12939,Apoptosis,337,118,52,78,89,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,LMZ12939,Coagulation,337,129,72,71,65,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,LMZ12939,Complement,337,128,82,72,55,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,LMZ12939,DNA_Damage_Response,337,83,69,94,91,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,LMZ12939,E2F_Targets,337,97,81,79,80,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,LMZ12939,ECM_Organization,337,103,94,69,71,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,LMZ12939,Fibrosis,337,103,85,81,68,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,LMZ12939,G2M_Checkpoint,337,85,85,94,73,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,LMZ12939,Glycolysis,337,123,74,64,76,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,LMZ12939,IL6_JAK_STAT3,337,95,79,83,80,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,LMZ12939,Inflammatory_Response,337,125,85,61,66,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,LMZ12939,Interferon_Alpha,337,123,110,54,50,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,LMZ12939,MYC_Targets,337,112,82,73,70,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,LMZ12939,Mitotic_Spindle,337,107,74,78,78,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,LMZ12939,Oxidative_Phosphorylation,337,123,86,69,59,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,LMZ12939,P53_Pathway,337,99,80,81,77,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,LMZ12939,Reactive_Oxygen_Species,337,104,77,88,68,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,LMZ12939,TNF_Signaling,337,108,79,71,79,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,LMZ12939,Unfolded_Protein_Response,337,98,76,87,76,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,LMZ12939,Wound_Healing,337,94,86,73,84,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,LMZ12939,emt,337,98,70,89,80,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,LMZ12939,hypoxia,337,116,72,75,74,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,LMZ12939,icp,337,139,34,87,77,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,LMZ12939,ifng,337,143,78,53,63,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,LMZ12939,mTOR_Signaling,337,99,83,83,72,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,LMZ12939,mhc,337,73,159,54,51,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,LMZ12939,tgfb,337,116,70,82,69,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,LMZ12939,tls,337,109,103,63,62,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,LMZ12939,toxic,337,126,59,84,68,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,TGC,Angiogenesis,118,36,29,30,23,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,TGC,Apoptosis,118,25,35,32,26,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,TGC,Coagulation,118,42,33,20,23,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,TGC,Complement,118,38,31,24,25,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,TGC,DNA_Damage_Response,118,32,37,31,18,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,TGC,E2F_Targets,118,29,44,26,19,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,TGC,ECM_Organization,118,46,42,17,13,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,TGC,Fibrosis,118,47,41,16,14,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,TGC,G2M_Checkpoint,118,26,40,25,27,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,TGC,Glycolysis,118,44,32,20,22,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,TGC,IL6_JAK_STAT3,118,22,37,34,25,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,TGC,Inflammatory_Response,118,43,34,17,24,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,TGC,Interferon_Alpha,118,32,40,25,21,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,TGC,MYC_Targets,118,34,31,24,29,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,TGC,Mitotic_Spindle,118,29,42,26,21,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,TGC,Oxidative_Phosphorylation,118,36,31,27,24,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,TGC,P53_Pathway,118,34,39,23,22,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,TGC,Reactive_Oxygen_Species,118,28,36,29,25,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,TGC,TNF_Signaling,118,29,33,28,28,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,TGC,Unfolded_Protein_Response,118,27,43,22,26,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,TGC,Wound_Healing,118,40,39,20,19,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,TGC,emt,118,37,35,24,22,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,TGC,hypoxia,118,35,25,30,28,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,TGC,icp,118,38,26,26,28,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,TGC,ifng,118,37,46,21,14,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,TGC,mTOR_Signaling,118,25,34,30,29,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,TGC,mhc,118,16,63,20,19,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,TGC,tgfb,118,42,41,15,20,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,TGC,tls,118,38,25,23,32,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,HCR,internal_val,TGC,toxic,118,41,39,21,17,0,0,local_sign_quadrant_descriptive_no_significance_test,computed_descriptive,
