analysis_id,analysis_class,evidence_status,arm,split,pathway,aggregation,n_patients,n_spots,pcc,ccc,z_rmse,raw_r2,spearman,pcc_minus_ccc,pcc_squared_minus_raw_r2,z_mse,bias_squared,scale_mismatch_squared,decorrelation_component,decomposition_sum,decomposition_residual
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,Angiogenesis,patient_balanced_mean,6,1078,0.7384382332349061,0.7157517384355305,0.6010165897224129,0.5455134290479435,0.6519677578282083,0.022686494799375633,0.018011983213175497,0.3710254370283141,0.009934800074312798,0.03547598574279028,0.32561465121121075,0.37102543702831375,3.515706244646329e-16
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,Apoptosis,patient_balanced_mean,6,1078,0.5045562451885179,0.44696892077065753,0.5983503779283191,0.2079766351609962,0.42134837583820245,0.05758732441786046,0.06849559332643153,0.36153199217292875,0.003916612414637542,0.07018735690725109,0.2874280228510399,0.36153199217292853,1.8503717077085943e-16
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,Coagulation,patient_balanced_mean,6,1078,0.6808141066698142,0.6368517557919314,0.6768779156222345,0.4635665440087538,0.6551947011733162,0.043962350877882826,0.013026142268772476,0.47202971790261067,0.012193275039265336,0.07871906523468815,0.3811173776286571,0.47202971790261056,5.088522196198634e-17
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,Complement,patient_balanced_mean,6,1078,0.7198884495931778,0.6768755460111758,0.6407007869337268,0.516284094149289,0.681521365127575,0.04301290358200205,0.011864267395597344,0.42594173336417995,0.011384604313011465,0.062100508581049645,0.35245662047011916,0.42594173336418023,-2.498001805406602e-16
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,DNA_Damage_Response,patient_balanced_mean,6,1078,0.5430312599687451,0.4822755049199283,0.6745026021780118,0.3233487677190154,0.5079452547175236,0.06075575504881678,0.02108846032344335,0.4596391569205795,0.0038663861217332995,0.11450014959624007,0.3412726212026059,0.4596391569205793,1.7578531223231644e-16
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,E2F_Targets,patient_balanced_mean,6,1078,0.725892027622927,0.6968520308327221,0.566908830223846,0.5236380445426981,0.7075202521539191,0.029039996790204876,0.010541240580359703,0.3274403159474472,0.006516284342055184,0.03693185641266237,0.28399217519272985,0.32744031594744744,-2.0354088784794536e-16
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,ECM_Organization,patient_balanced_mean,6,1078,0.8605443435126249,0.8486746850318158,0.4061553442084278,0.7377011046749765,0.8076155172135847,0.011869658480809139,0.007136164224967545,0.1758767532928015,0.0035955921373912424,0.013151668506555372,0.15912949264885481,0.17587675329280142,8.557969148152249e-17
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,Fibrosis,patient_balanced_mean,6,1078,0.8387837400751711,0.8237858842675809,0.46457272366087426,0.7018251114794514,0.8042276192081524,0.014997855807590221,0.006446421612521088,0.23013409462987774,0.0027119687285676107,0.01976980514137145,0.20765232075993878,0.23013409462987788,-1.295260195396016e-16
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,G2M_Checkpoint,patient_balanced_mean,6,1078,0.6977330277682339,0.6647230377601999,0.5896116217841754,0.4815273172461114,0.6426333435301032,0.03300999000803393,0.0179537548483078,0.358263094747816,0.0057473549170776565,0.03998799660947334,0.3125277432212652,0.3582630947478162,-2.0354088784794536e-16
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,Glycolysis,patient_balanced_mean,6,1078,0.7260505633299249,0.6963306085868496,0.5283682984295626,0.502698106764249,0.6911238623252504,0.029719954743075188,0.03360497134297471,0.2809036699820964,0.003316029756282713,0.03883669793478481,0.23875094229102886,0.2809036699820963,4.625929269271486e-17
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,IL6_JAK_STAT3,patient_balanced_mean,6,1078,0.683491877457271,0.6484547440750635,0.5088061621165229,0.4067605941570216,0.6188805643700933,0.03503713338220751,0.07571907260566656,0.2615569781429728,0.004708451419021508,0.03361161655804888,0.22323691016590239,0.2615569781429728,5.088522196198634e-17
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,Inflammatory_Response,patient_balanced_mean,6,1078,0.646988387428084,0.6150790748899971,0.6188455937251514,0.429962887063639,0.6016047347085063,0.03190931253808675,0.03412170176339551,0.39111437755214246,0.004878152871961112,0.06040451716561315,0.32583170751456797,0.3911143775521422,2.868076146948321e-16
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,Interferon_Alpha,patient_balanced_mean,6,1078,0.5791941733876481,0.5468704106543419,0.553948704348168,0.2757652086859807,0.5030724253959692,0.03232376273330612,0.08014839260224534,0.31199914845415405,0.008304152469473311,0.036530317918903384,0.26716467806577754,0.3119991484541543,-1.7578531223231644e-16
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,MYC_Targets,patient_balanced_mean,6,1078,0.8147886668580231,0.8024520278697359,0.42387612829814564,0.6230701101084994,0.7581504397193181,0.012336638988287277,0.04830360887397365,0.18342695366561748,0.0030430103347053278,0.012603752613823257,0.16778019071708883,0.18342695366561737,1.1796119636642288e-16
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,Mitotic_Spindle,patient_balanced_mean,6,1078,0.6706395171414622,0.6349204776153768,0.6106297419508979,0.4548218350213984,0.6392929806594632,0.03571903952608533,0.011657913751314974,0.3812018281801719,0.0030968267984771403,0.05197312919529238,0.32613187218640244,0.38120182818017195,-6.938893903907228e-17
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,Oxidative_Phosphorylation,patient_balanced_mean,6,1078,0.8229095453628449,0.8085792361493662,0.42700334130806855,0.6708788507648739,0.769427096536292,0.014330309213478665,0.007655671549222716,0.18475663787169502,0.0017511933272116038,0.015844479229747205,0.16716096531473604,0.18475663787169486,1.5728159515523052e-16
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,P53_Pathway,patient_balanced_mean,6,1078,0.5900120746684688,0.5410999946741798,0.6244857175191837,0.30754060210992473,0.5368604469147825,0.04891207999428906,0.046275177977670424,0.3954458093765359,0.01120898147671521,0.06137524684507073,0.32286158105474994,0.3954458093765359,4.625929269271486e-17
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,Reactive_Oxygen_Species,patient_balanced_mean,6,1078,0.46684006587270305,0.3961016634447978,0.7371192325689688,0.20629803651843626,0.4351267703663195,0.07073840242790533,0.024376467199929724,0.5504175357868385,0.0056108230055231635,0.14430300616847955,0.40050370661283585,0.5504175357868386,-1.3877787807814457e-16
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,TNF_Signaling,patient_balanced_mean,6,1078,0.6224717079796847,0.5845606060492496,0.5689440804055387,0.3707491819526627,0.6026034519841889,0.037911101930435,0.031846702590301326,0.3274607766302849,0.0057524639091755736,0.044362474118286775,0.2773458386028225,0.3274607766302849,-1.850371707708594e-17
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,Unfolded_Protein_Response,patient_balanced_mean,6,1078,0.6028801353126038,0.5532889510664384,0.5681684538702013,0.2938447940169849,0.5394253449455583,0.04959118424616523,0.08542563077069187,0.32811247727566173,0.007557363978040647,0.058175269076008534,0.26237984422161237,0.32811247727566156,1.2027416100105862e-16
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,Wound_Healing,patient_balanced_mean,6,1078,0.8013263791415262,0.7842097278351302,0.48835144273874337,0.6426172954582275,0.7687363736574188,0.01711665130639602,0.0071578489444480324,0.24431591265379407,0.004103402712211604,0.018755693745820725,0.22145681619576152,0.24431591265379382,2.868076146948321e-16
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,emt,patient_balanced_mean,6,1078,0.7090681792938783,0.6848549254095961,0.592447237735454,0.5007699547885179,0.6727036340782925,0.024213253884282065,0.011532111251970067,0.35510963710213,0.003723246426374559,0.03599656269631883,0.31538982797943654,0.3551096371021299,5.551115123125783e-17
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,hypoxia,patient_balanced_mean,6,1078,0.6567937447264468,0.6094918723489066,0.6179299057804636,0.41885249449822454,0.6013548362283435,0.047301872377540154,0.019036145982958663,0.399866180824422,0.004883627464345303,0.07674046058702015,0.31824209277305626,0.39986618082442177,1.5265566588595902e-16
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,icp,patient_balanced_mean,6,1078,0.45635760143323295,0.38822961803985034,0.8924641260595331,0.2047735511482833,0.4824851801468548,0.06812798339338266,0.02488513480227821,0.8501601630615511,0.009645586447588988,0.20860865405846926,0.6319059225554929,0.8501601630615511,-1.850371707708594e-17
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,ifng,patient_balanced_mean,6,1078,0.43492213505211313,0.3806255406948597,0.7422305842034983,0.18478860348320303,0.39028095373464206,0.05429659435725353,0.04600989568943461,0.553864336226061,0.0023924995309680406,0.12737671209217058,0.42409512460292254,0.5538643362260611,-9.251858538542972e-17
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,mTOR_Signaling,patient_balanced_mean,6,1078,0.6831972422910854,0.6453974560446779,0.565455836347179,0.46349639563748496,0.6507770669079836,0.03779978624640753,0.00885270773716118,0.32212291580217345,0.0027661112661994326,0.047597375581934546,0.27175942895403943,0.3221229158021734,-9.25185853854297e-18
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,mhc,patient_balanced_mean,6,1078,0.430539021369577,0.3612585062498174,0.5907684105011275,-6.618113268505536,0.296344024595994,0.06928051511975959,6.83995462101402,0.45139503239268614,0.0024260189262278425,0.12189093720541172,0.3270780762610466,0.45139503239268625,-1.1564823173178713e-18
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,tgfb,patient_balanced_mean,6,1078,0.4964328269930025,0.4305157632042616,0.6574170841257261,0.27299994290210666,0.4831195069222897,0.06591706378874089,0.02446101214199474,0.4368751467271435,0.00413347232739834,0.1202675179850594,0.31247415641468584,0.43687514672714345,-9.25185853854297e-18
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,tls,patient_balanced_mean,6,1078,0.7340514331363965,0.6963133392509407,0.5410073268685811,0.5406505522635544,0.7300495016075924,0.03773809388545577,0.010788896351592156,0.30867664825416613,0.004681760872415593,0.056572026372251775,0.2474228610094988,0.30867664825416613,3.700743415417188e-17
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,internal_val,toxic,patient_balanced_mean,6,1078,0.5699421265813337,0.5068759676815862,0.759401458833168,0.3162964360724377,0.5974627572936203,0.06306615889974758,0.02331955214983963,0.6647388890370317,0.010709758692227343,0.18985886504794036,0.4641702652968638,0.6647388890370315,1.942890293094024e-16
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,XZY,Angiogenesis,patient_balanced_mean,1,1039,0.6379964083833894,0.5099617042769237,0.8754930102496186,0.2673421028717462,0.48867172705567774,0.12803470410646578,0.13969731423835846,0.7664880109959388,0.14443472302305524,0.1694605775122812,0.4525927104606021,0.7664880109959386,2.220446049250313e-16
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,XZY,Apoptosis,patient_balanced_mean,1,1039,0.4281052665055365,0.3341866284897233,0.6237694747937654,0.08822632373783978,0.30545821669859896,0.09391863801581318,0.09504779547193665,0.38908835768448996,0.03573041167672681,0.09247221951483965,0.2608857264929236,0.38908835768449,-5.551115123125783e-17
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,XZY,Coagulation,patient_balanced_mean,1,1039,0.43205237445079453,0.3961612221547233,0.7157926269208698,0.11904294988816444,0.4200611136764452,0.035891152296071205,0.06762630438040512,0.5123590847542794,0.006714775742893258,0.063771480952506,0.4418728280588803,0.5123590847542795,-1.1102230246251565e-16
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,XZY,Complement,patient_balanced_mean,1,1039,0.3631296826484457,0.17969066002354325,1.3321445280015278,-1.6644096690985797,0.37717488384314535,0.18343902262490244,1.7962728355189406,1.7746090434844135,1.067153144686907,0.025682902120707445,0.681772996676799,1.7746090434844133,2.220446049250313e-16
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,XZY,DNA_Damage_Response,patient_balanced_mean,1,1039,0.511122450933992,0.3551393431011073,0.8610198557140701,-0.11614275179961608,0.44935445589976675,0.15598310783288472,0.37738891164838717,0.7413551919338781,0.24526372944144412,0.10557947051710286,0.3905119919753313,0.7413551919338783,-2.220446049250313e-16
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,XZY,E2F_Targets,patient_balanced_mean,1,1039,0.6301931271572607,0.480092167091853,0.7243252309430006,0.016933078543140745,0.5460495863630547,0.15010096006540774,0.38021029897310665,0.5246470401806312,0.1985847198433144,0.041768903844520984,0.2842934164927958,0.5246470401806312,0.0
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,XZY,ECM_Organization,patient_balanced_mean,1,1039,0.7352060093363542,0.7146093609584416,0.4441904924492531,0.5195188610906859,0.7461218888429078,0.02059664837791253,0.021009015073601423,0.19730519358231,0.005797791331653117,0.013570276610223224,0.17793712564043362,0.19730519358230997,2.7755575615628914e-17
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,XZY,Fibrosis,patient_balanced_mean,1,1039,0.7202696948452175,0.7036119590921718,0.48521838336742995,0.5114483775809584,0.7352343849966897,0.016657735753045744,0.0073400557314643455,0.2354368795577022,6.811707664629525e-05,0.018302961005965047,0.2170658014750906,0.23543687955770196,2.498001805406602e-16
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,XZY,G2M_Checkpoint,patient_balanced_mean,1,1039,0.6730528818834605,0.42828284951196316,1.0015887353116841,-0.15674623077105032,0.6355373214744998,0.2447700323714973,0.6097464125826817,1.0031799947032587,0.5280529334260696,0.1100734479810721,0.36505361329611713,1.003179994703259,-2.220446049250313e-16
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,XZY,Glycolysis,patient_balanced_mean,1,1039,0.6033866460965068,0.34499941235904724,0.7263385335974849,-0.5066337271775281,0.36477703062124495,0.2583872337374596,0.8707091718651192,0.5275676653885447,0.30386131770720926,0.04105348890818448,0.182652858773151,0.5275676653885447,0.0
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,XZY,IL6_JAK_STAT3,patient_balanced_mean,1,1039,0.5557717354128574,0.2970219435691695,0.7093796321720575,-0.2962885071028212,0.33653735956222225,0.2587497918436879,0.6051707289866404,0.5032194625405636,0.23338531232221418,0.09988698382840534,0.16994716638994437,0.5032194625405639,-3.3306690738754696e-16
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,XZY,Inflammatory_Response,patient_balanced_mean,1,1039,0.4500202454356849,0.38306921744300826,0.9099882462798826,0.1907331021070423,0.47975281282109766,0.06695102799267666,0.011785119194951788,0.8280786083675363,6.119260398990814e-05,0.19963064929325045,0.628386766470296,0.8280786083675363,0.0
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,XZY,Interferon_Alpha,patient_balanced_mean,1,1039,0.21467767585471112,0.06376838666874911,1.1046502665524665,-2.442089358268077,0.17910480799722345,0.15090928918596203,2.4881758627784576,1.2202522113944354,0.8431548158684823,0.07305594937124094,0.30404144615471246,1.2202522113944356,-2.220446049250313e-16
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,XZY,MYC_Targets,patient_balanced_mean,1,1039,0.7732864008119109,0.6819749993003535,0.4056026260429988,0.3948232091374684,0.5834322365923728,0.09131140151155737,0.20314864854317094,0.16451349025297674,0.05404683478081337,0.007036802565304044,0.10342985290685947,0.16451349025297687,-1.3877787807814457e-16
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,XZY,Mitotic_Spindle,patient_balanced_mean,1,1039,0.6345223602927819,0.42818418539846,0.9563297123594298,-0.056508573634672876,0.5996112056647142,0.20633817489432188,0.4591271993461957,0.9145665187414697,0.3973364215671611,0.12276948955230929,0.3944606076219996,0.91456651874147,-3.3306690738754696e-16
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,XZY,Oxidative_Phosphorylation,patient_balanced_mean,1,1039,0.7820776602628036,0.7467250237996377,0.39952502741117274,0.6039814908251633,0.6173652090481021,0.03535263646316589,0.007663975856977867,0.15962024752789833,0.002577605759192972,0.025910765700073238,0.13113187606863216,0.15962024752789838,-5.551115123125783e-17
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,XZY,P53_Pathway,patient_balanced_mean,1,1039,0.5555036582947696,0.3112664680601321,0.8521852241690925,-0.2884495591225993,0.3245690951940569,0.24423719023463747,0.5970338735014713,0.7262196562921264,0.335956111988799,0.12764198398271695,0.26262156032061046,0.7262196562921264,0.0
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,XZY,Reactive_Oxygen_Species,patient_balanced_mean,1,1039,0.2670602416995867,0.13921134463791082,0.9106187265827375,-0.5543842069900131,0.1592858616234528,0.12784889706167588,0.6257053796866547,0.8292264652031665,0.311686986763137,0.14948653864442085,0.3680529397956087,0.8292264652031666,-1.1102230246251565e-16
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,XZY,TNF_Signaling,patient_balanced_mean,1,1039,0.29689419688792734,0.20139472659360175,0.7629175891119878,-0.2945384364111585,0.26937829496244936,0.0954994702943256,0.38268460055688586,0.5820432477764479,0.14330419951521942,0.0911307385655629,0.34760830969566564,0.5820432477764479,0.0
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,XZY,Unfolded_Protein_Response,patient_balanced_mean,1,1039,0.5894664294390294,0.39408786990586003,0.6736685813394692,0.05032200204382287,0.4373623332110817,0.19537855953316935,0.29714866939177537,0.453829357483933,0.13994785576085336,0.10830872292040009,0.20557277880267977,0.4538293574839332,-2.220446049250313e-16
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,XZY,Wound_Healing,patient_balanced_mean,1,1039,0.6344912154899494,0.6114976276699249,0.5082442416931654,0.34338334898177236,0.6435557713384324,0.022993587820024475,0.05919575355214096,0.2583122092142607,0.010549124258677897,0.013546178463609853,0.234216906491973,0.25831220921426074,-5.551115123125783e-17
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,XZY,emt,patient_balanced_mean,1,1039,0.5871946358110773,0.5318578003357807,0.5250880542397866,0.16073740351274446,0.5975183388104048,0.055336835475296664,0.18406013681255928,0.275717464705325,0.04387982979827357,0.011623459960281775,0.22021417494676965,0.275717464705325,0.0
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,XZY,hypoxia,patient_balanced_mean,1,1039,0.35614842797183066,0.32310794621653516,0.5849214792626168,0.027491252152468726,0.2956557956888977,0.0330404817552955,0.09935045059433753,0.34213313690276786,0.00421750324157413,0.042673666074359975,0.2952419675868339,0.34213313690276803,-1.6653345369377348e-16
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,XZY,icp,patient_balanced_mean,1,1039,0.31305036632395516,0.16850447088591403,1.4377269251449263,-0.2887027336934773,0.2932872956903956,0.14454589543804114,0.38670326554903983,2.0670587112866845,0.6028942724277241,0.5449538847720078,0.9192105540869527,2.0670587112866845,0.0
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,XZY,ifng,patient_balanced_mean,1,1039,0.18270118217359788,0.12516071510827956,0.7970295476376775,-0.3026484300032941,0.1746465330971609,0.05754046706531832,0.3360281519709243,0.635256099807521,0.11161875970112849,0.1170740932219067,0.4065632468844858,0.635256099807521,0.0
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,XZY,mTOR_Signaling,patient_balanced_mean,1,1039,0.6593114769853379,0.5892024415491054,0.5127727138282435,0.38874163181973675,0.46494285129825635,0.07010903543623248,0.045949991864850936,0.26293585604678177,0.01975229885299982,0.048309796733409696,0.1948737604603722,0.2629358560467817,5.551115123125783e-17
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,XZY,mhc,patient_balanced_mean,1,1039,0.49899269816078096,0.41839811489046996,0.3773424326160495,0.22463426325936353,0.30478568496696123,0.080594583270311,0.02435944955841271,0.14238731145259784,0.003813937510005508,0.035727927370430644,0.10284544657216163,0.14238731145259778,5.551115123125783e-17
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,XZY,tgfb,patient_balanced_mean,1,1039,0.43497908016938086,0.3314603991064229,0.6088947561576376,0.13497772265418928,0.21129615515140726,0.10351868106295797,0.05422907753081138,0.37075282407626886,0.02180074445978817,0.11017912348172491,0.23877295613475574,0.37075282407626886,0.0
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,XZY,tls,patient_balanced_mean,1,1039,0.6718067114296822,0.501909768393782,1.0564121919496081,0.4010066632957052,0.4814466858172677,0.1698969430359002,0.05031759422625903,1.1160067192997756,0.0014450564080696906,0.5651855267953981,0.5493761360963076,1.1160067192997754,2.220446049250313e-16
phase2_phase3_reanalysis_v002,exploratory_reanalysis,pending_user_review,CPGCR,XZY,toxic,patient_balanced_mean,1,1039,0.37700650283484166,0.283741991353282,1.086649460730807,0.12062063415275115,0.31577278271378,0.09326451148155968,0.021513269027006315,1.1808070505065538,0.019185062860686636,0.38864292363077363,0.7729790640150933,1.1808070505065535,2.220446049250313e-16
