grid_size_px,cell_x,cell_y,pathway,n_patches,bias,mae,raw_r2
2048,7,5,G2M_Checkpoint,51,-959.0968792665982,1370.643090167743,0.42879340586800263
2048,7,5,Mitotic_Spindle,51,-772.4277356425696,1316.078751037175,0.31635524221099875
2048,7,5,Unfolded_Protein_Response,51,-795.9421789392023,1501.3608546824955,0.46412918123829006
2048,7,5,mTOR_Signaling,51,246.35250697651767,759.6071092581205,0.6322307088484318
2048,7,5,Interferon_Alpha,51,-61.641238365843186,803.0475461088971,-0.019642232678586335
2048,7,5,Angiogenesis,51,349.112882755351,1116.0343622432351,0.4836490396107892
2048,7,5,Apoptosis,51,-564.3180037657921,927.7622794296849,0.3638862556602701
2048,7,5,TNF_Signaling,51,-1569.2242246218746,2270.9755558626466,-0.17117851212422774
2048,7,5,ECM_Organization,51,-140.38526346550634,1287.6853976130085,0.5842556836972737
2048,8,1,tls,7,-2227.936348782035,2352.2421303235906,0.0015876668184754417
2048,8,1,tgfb,7,-47.817256951336276,1221.4266853085287,0.1420919538938631
2048,8,1,emt,7,276.96446389463125,724.3559939232891,0.4644219840976055
2048,8,1,hypoxia,7,-274.0845080724275,991.304247220555,-3.6636164997025613
2048,8,1,mhc,7,-230.7793651220857,317.76192516242764,-157.90295628593955
2048,8,1,icp,7,-1822.6609857091446,1946.969883682906,-1.8590320939610083
2048,8,1,ifng,7,-1469.5093266496294,1894.1564481008284,-1.9168674771843723
2048,8,1,toxic,7,-1294.9375761295219,1450.9642308349264,-4.299781300467192
2048,8,1,Glycolysis,7,-499.423837998201,801.8932717479282,0.12796858042614245
2048,8,1,Inflammatory_Response,7,-72.79983692844112,1107.189648645069,-0.27046349553451665
2048,8,1,IL6_JAK_STAT3,7,-806.155368457453,1151.5813132034375,-0.4451375560326394
2048,8,1,P53_Pathway,7,-930.1004490160805,984.0211211671962,-0.31408249399524535
2048,8,1,DNA_Damage_Response,7,290.81162154909015,551.5643144089947,0.4535491291977598
2048,8,1,Complement,7,-2603.6858628264117,2603.6858628264117,-28.93180995686105
2048,8,1,Coagulation,7,-660.6873658649607,790.8726750389757,-0.7986433596226643
2048,8,1,Oxidative_Phosphorylation,7,648.9222021874127,995.8051775520181,0.5695289265362268
2048,8,1,Reactive_Oxygen_Species,7,155.06077349767332,704.7443560809144,0.3107145851983528
2048,8,1,Wound_Healing,7,-597.6908027029809,1020.7227568527403,-0.15623741919419531
2048,8,1,Fibrosis,7,-90.4231936627681,705.444916908366,0.7785173937172012
2048,8,1,MYC_Targets,7,-357.8892859014122,606.8011883283676,0.762332792789063
2048,8,1,E2F_Targets,7,-81.4261694162795,749.0591132585084,0.6865101813967107
2048,8,1,G2M_Checkpoint,7,-437.1559484240817,1231.7915053131114,0.5452987010040304
2048,8,1,Mitotic_Spindle,7,-51.25845673173204,1177.9689368617717,0.308595821928458
2048,8,1,Unfolded_Protein_Response,7,-318.03501779644375,887.6217450188361,0.464459698470959
2048,8,1,mTOR_Signaling,7,68.77960981556485,411.2285514850329,0.7132829129575666
2048,8,1,Interferon_Alpha,7,-930.8445352823593,1336.5803147130991,-2.935699640146461
2048,8,1,Angiogenesis,7,164.33410850188767,533.4546461890792,-0.23949886604616322
2048,8,1,Apoptosis,7,-186.14011908111277,542.9003371321436,0.49358903341784777
2048,8,1,TNF_Signaling,7,-239.58425281662488,1389.5013691808022,-0.2132433160797398
2048,8,1,ECM_Organization,7,105.3782527157725,784.4140324952439,0.6797593509071946
2048,8,2,tls,80,-1552.4866608583693,2111.8178496682813,0.22495270964088698
2048,8,2,tgfb,80,-161.68999040464524,795.4722361446256,0.29955016253594136
2048,8,2,emt,80,361.3868023607919,762.7049541768386,0.28124219163655906
2048,8,2,hypoxia,80,-249.54374738750442,1245.5802101833904,-0.01684112790970116
2048,8,2,mhc,80,209.42568444099862,500.55652885055514,0.1083153682749467
2048,8,2,icp,80,-1055.7559953090727,1818.0289656230675,-0.12639529973160313
2048,8,2,ifng,80,-2322.2205217095325,3148.9711645025554,-0.9706739540156895
2048,8,2,toxic,80,-823.7389269651633,1896.1048435668897,0.3322323009631488
2048,8,2,Glycolysis,80,-688.0116785927792,815.3309892025076,-0.10469531938375165
2048,8,2,Inflammatory_Response,80,267.61326620760195,1252.4092989937171,-0.41009559738546497
2048,8,2,IL6_JAK_STAT3,80,-858.3452434402367,1107.5707308780552,-0.29880973300458713
2048,8,2,P53_Pathway,80,-644.5453456462677,1186.1327657991217,0.09173892201869815
2048,8,2,DNA_Damage_Response,80,-385.4689534909759,946.4850976814434,0.31303839346128326
2048,8,2,Complement,80,-1008.4224372680383,1445.2909023059851,-0.3735304340353045
2048,8,2,Coagulation,80,-290.8571695975637,619.4227052062486,0.11097175483303856
2048,8,2,Oxidative_Phosphorylation,80,97.6556746622058,810.4636268896631,0.6816695160310666
2048,8,2,Reactive_Oxygen_Species,80,-123.36074706190689,838.6591671620315,0.02684189272457216
2048,8,2,Wound_Healing,80,-561.2962330007379,873.6941226796014,-0.24515052953260952
2048,8,2,Fibrosis,80,-431.7816458817595,909.7898563664569,0.509076477366965
2048,8,2,MYC_Targets,80,-1136.9073011661276,1339.8481900693782,-0.021187482816118042
2048,8,2,E2F_Targets,80,-680.0797719320246,1155.1842171239618,0.48551299716436624
2048,8,2,G2M_Checkpoint,80,-1286.3714592663387,1866.6699785372912,0.37728268420734956
2048,8,2,Mitotic_Spindle,80,-866.8751633335485,1486.991880817137,0.41873674700312224
2048,8,2,Unfolded_Protein_Response,80,-709.1151427583459,1147.6699176320217,0.08005288056910231
2048,8,2,mTOR_Signaling,80,-233.11554575897054,747.7307204673891,0.4391609575689672
2048,8,2,Interferon_Alpha,80,-1437.2143259003794,1587.693463000956,-1.1856912117730376
2048,8,2,Angiogenesis,80,-158.20697096686263,1299.118476402933,0.46403020035875486
2048,8,2,Apoptosis,80,-434.8502076614248,1024.9716609239015,0.08831950339503614
2048,8,2,TNF_Signaling,80,-35.38580985443794,1060.5898551119612,0.005007276264659355
2048,8,2,ECM_Organization,80,-82.0198901769413,882.5527151643391,0.5186293276306148
2048,8,3,tls,90,294.6138415154562,905.5747043213134,0.20839580140646685
2048,8,3,tgfb,90,-284.94330970155664,696.5998986670743,-0.4979096300567485
2048,8,3,emt,90,955.0819092809045,1071.342015423945,-0.2724839415198155
2048,8,3,hypoxia,90,237.47659145754082,976.9553103633568,-0.23656061759014313
2048,8,3,mhc,90,337.6232504433429,369.22811674193247,-4298.44438010522
2048,8,3,icp,90,-1497.7031079988053,1812.6966885877607,-0.9062706925246895
2048,8,3,ifng,90,-1599.6868257367294,1949.649061356059,-0.8470820782948545
2048,8,3,toxic,90,-329.28249323722054,1653.397554889958,0.07853386912881
2048,8,3,Glycolysis,90,-1085.3600838988807,1128.970945909655,-3.9610659516014186
2048,8,3,Inflammatory_Response,90,825.6661265222697,1102.7594039610663,-0.5991365761860565
2048,8,3,IL6_JAK_STAT3,90,-988.866080214727,1025.2944836339889,-3.2679000102182982
2048,8,3,P53_Pathway,90,-1118.5396300815794,1136.9899588055166,-2.405030506063627
2048,8,3,DNA_Damage_Response,90,-939.3809459116529,1059.1350986524585,-1.8011706806052672
2048,8,3,Complement,90,-2532.12047428572,2542.7847123619495,-14.35753200871362
2048,8,3,Coagulation,90,20.130162074306043,547.1310029610752,-0.1337020508348059
2048,8,3,Oxidative_Phosphorylation,90,-267.7414645111002,502.54130105592986,-0.7736518662861953
2048,8,3,Reactive_Oxygen_Species,90,-960.3260057227767,964.6298111902107,-3.7894375230815918
2048,8,3,Wound_Healing,90,103.44897946866266,665.932074580042,0.414581234143393
2048,8,3,Fibrosis,90,510.30256241272406,1156.0671679519266,0.4002614298025725
2048,8,3,MYC_Targets,90,-686.3733635596826,752.7477732346914,-2.0090065308452596
2048,8,3,E2F_Targets,90,-824.335629600644,944.8304087490857,-1.2960039751893753
2048,8,3,G2M_Checkpoint,90,-1785.4924734333565,1821.9033425524665,-1.935187326686227
2048,8,3,Mitotic_Spindle,90,-1376.7764248818046,1432.1085144151057,-1.2470783508605883
2048,8,3,Unfolded_Protein_Response,90,-400.77382203365676,652.3134429850732,-0.031621326707250486
2048,8,3,mTOR_Signaling,90,-507.18897800624495,694.3122583058553,-0.7120096150224338
2048,8,3,Interferon_Alpha,90,-2045.0201797795255,2045.0201797795255,-19.5970225357259
2048,8,3,Angiogenesis,90,468.738800327616,1190.861031702791,0.349759914033138
2048,8,3,Apoptosis,90,-158.95649632612896,579.5775085267046,-0.19093722780178357
2048,8,3,TNF_Signaling,90,-665.3498232153522,962.4581392838357,-1.0573144553827456
2048,8,3,ECM_Organization,90,868.9902109526788,1256.6023522869953,0.3422111641496349
2048,8,4,tls,80,434.95916905926606,862.1816034411968,-0.4252338089850116
2048,8,4,tgfb,80,-610.8037957397424,849.4692209801178,-0.6757757223668928
2048,8,4,emt,80,255.70841229369967,694.1797302293828,-0.10953076603757816
2048,8,4,hypoxia,80,-832.1910555240568,1311.3193434482814,-0.42537004316189386
2048,8,4,mhc,80,195.83426848216808,262.5275144751578,-2460.528816066558
2048,8,4,icp,80,-1247.9333108696037,1629.6015250106411,-0.34292352207967625
2048,8,4,ifng,80,-1338.3640688182288,1624.6237001092122,-1.0181892476785914
2048,8,4,toxic,80,90.54053383970316,1679.5511830620126,-0.10020322901298728
2048,8,4,Glycolysis,80,-1357.2261249827018,1385.5089670866696,-4.02685352653057
2048,8,4,Inflammatory_Response,80,458.4617504941974,971.6857096831887,-0.2059598651268293
2048,8,4,IL6_JAK_STAT3,80,-1389.2354155151509,1391.6861283507649,-8.000129655826463
2048,8,4,P53_Pathway,80,-1177.593871127397,1228.4312636243055,-2.5770146299180667
2048,8,4,DNA_Damage_Response,80,-1054.1795038665025,1200.0843314434335,-1.3404221378845715
2048,8,4,Complement,80,-2595.964610608577,2595.964610608577,-9.795182102635941
2048,8,4,Coagulation,80,75.49625213193605,486.6869557606723,-0.2621451176506724
2048,8,4,Oxidative_Phosphorylation,80,-307.96947189081976,531.3573220444753,-0.2388688638752734
2048,8,4,Reactive_Oxygen_Species,80,-1012.8075061080068,1032.0786350096616,-3.841219447412138
2048,8,4,Wound_Healing,80,-326.44979917413923,762.3746562535582,-0.12771676447175273
2048,8,4,Fibrosis,80,-296.6085919170035,1074.6687949971551,0.1746860724475764
2048,8,4,MYC_Targets,80,-816.1464965529935,921.357397744198,-2.6145571971209196
2048,8,4,E2F_Targets,80,-1046.9802710814183,1182.4846062131003,-1.212639083482821
2048,8,4,G2M_Checkpoint,80,-1385.546579926256,1627.3316644588563,-0.7423016168690462
2048,8,4,Mitotic_Spindle,80,-900.0787172855842,1361.9815147613979,-0.3500849026780444
2048,8,4,Unfolded_Protein_Response,80,-722.3592639346102,853.577981147967,-1.7813674025791317
2048,8,4,mTOR_Signaling,80,-553.9729184105628,831.3958914480087,-0.37308250602154724
2048,8,4,Interferon_Alpha,80,-2485.0115181810297,2485.0115181810297,-20.943176889391214
2048,8,4,Angiogenesis,80,598.8955550730477,1128.518886934445,0.2306980372555547
2048,8,4,Apoptosis,80,-276.77049075155435,729.5232570386236,-0.3499549953362069
2048,8,4,TNF_Signaling,80,-1030.8758436624562,1158.5039839724552,-1.3064133354985494
2048,8,4,ECM_Organization,80,156.82096980443376,1033.2557629861735,0.30052371375178877
2048,8,5,tls,55,272.7822766942869,932.6637862723669,-0.007492514913710169
2048,8,5,tgfb,55,-589.8328735690003,773.5902166654168,-1.0740501882405549
2048,8,5,emt,55,7.400726761154486,599.6138400125251,0.13512018186098085
2048,8,5,hypoxia,55,518.6983648833537,1003.2547252901115,-0.7649122854730104
2048,8,5,mhc,55,-6.697127037739103,294.8520892432293,-2138.4537031331693
2048,8,5,icp,55,-932.8927131836139,1549.5143393144572,-0.3859861383476535
2048,8,5,ifng,55,-680.6357761072552,1565.5153344336577,-0.5749419489327368
2048,8,5,toxic,55,-93.11922570098108,1250.2555072715265,0.19900511466123738
2048,8,5,Glycolysis,55,-843.977639299892,962.2120751243939,-2.54330790741628
2048,8,5,Inflammatory_Response,55,-127.28339673749565,760.9514650777058,0.08130335306221537
2048,8,5,IL6_JAK_STAT3,55,-809.4891122385143,902.2356923983039,-1.3706919959118875
2048,8,5,P53_Pathway,55,-867.609499002307,870.6782312355709,-1.1209928921302263
2048,8,5,DNA_Damage_Response,55,-945.4160095126654,1145.565395569219,-0.7897984931222457
2048,8,5,Complement,55,-2075.340472933853,2124.9795524487813,-4.333515640756255
2048,8,5,Coagulation,55,1.3271341812783084,437.1045666461368,-0.27000229086652716
2048,8,5,Oxidative_Phosphorylation,55,-150.78051892068868,437.64610647377054,-0.06652907284521592
2048,8,5,Reactive_Oxygen_Species,55,-695.7154987997578,802.2739794644338,-1.80288702955664
2048,8,5,Wound_Healing,55,-338.9980996923921,780.5587369675034,-0.28543137433621624
2048,8,5,Fibrosis,55,-713.2456680675208,1092.7481960250564,0.05300386977224991
2048,8,5,MYC_Targets,55,-831.1788282194652,896.127998258091,-4.102563633965568
2048,8,5,E2F_Targets,55,-1240.7787664386515,1293.4265991052866,-2.607581074550568
2048,8,5,G2M_Checkpoint,55,-1734.2298543877776,1751.2251603962502,-2.2590227589507257
2048,8,5,Mitotic_Spindle,55,-1259.6998002836615,1307.4647281853795,-1.2810660959959699
2048,8,5,Unfolded_Protein_Response,55,-629.3912235191625,834.4065637518878,-0.6815265413436873
2048,8,5,mTOR_Signaling,55,-448.46046865624425,699.5045371759101,-0.7156554736844314
2048,8,5,Interferon_Alpha,55,-1749.984850038171,1784.8404133678007,-7.070395950684347
2048,8,5,Angiogenesis,55,1095.554047900956,1342.5540989744559,-1.8706283978557665
2048,8,5,Apoptosis,55,-430.0525841034151,750.6752947819218,-0.1995373273481551
2048,8,5,TNF_Signaling,55,-1423.0429027878567,1596.9002009118192,-2.1210167047394557
2048,8,5,ECM_Organization,55,-552.9803082218225,1179.041233322558,0.11070783335430079
2048,9,2,tls,31,-4003.6688355097394,4023.3229149803906,-1.7331924590676477
2048,9,2,tgfb,31,803.3507543692381,1669.636823495047,-0.5325693119050288
2048,9,2,emt,31,260.32556814478573,1095.8245041642247,0.09458262519759375
2048,9,2,hypoxia,31,-244.1511825059491,1468.630126154376,0.003916748736032871
2048,9,2,mhc,31,-202.11444491055093,1141.7283198717782,-0.2720748186488615
2048,9,2,icp,31,-269.328270104591,1690.9489536801743,-0.17453745774862184
2048,9,2,ifng,31,913.1309209299134,2672.9837491077096,-0.5626096494199098
2048,9,2,toxic,31,246.6417814418535,1565.3302235998335,0.003613892688436038
2048,9,2,Glycolysis,31,151.38580327849442,794.821621347254,0.37782960566056334
2048,9,2,Inflammatory_Response,31,1545.0436753194697,1639.632839810409,-4.656345156763366
2048,9,2,IL6_JAK_STAT3,31,456.51105884215235,1457.510454283281,-0.26552066775503635
2048,9,2,P53_Pathway,31,955.413669109985,1354.5726613646104,-0.8408685348301268
2048,9,2,DNA_Damage_Response,31,510.2314584309699,1055.9781926441171,-0.179688887227619
2048,9,2,Complement,31,527.9177891792668,1387.6111038880997,-0.7469156762049702
2048,9,2,Coagulation,31,326.7132218940968,904.8742484827051,0.12063915448429807
2048,9,2,Oxidative_Phosphorylation,31,1580.4825841372515,1755.451380829783,-2.0518790582711466
2048,9,2,Reactive_Oxygen_Species,31,778.1215493628571,1005.6833424578292,-1.044852794016831
2048,9,2,Wound_Healing,31,746.6065928532532,1125.9563754288836,-1.0118259007721826
2048,9,2,Fibrosis,31,611.8937599880742,1337.302408436537,-0.9472568119851583
2048,9,2,MYC_Targets,31,385.79867025254697,1556.68556660618,0.14148733210774167
2048,9,2,E2F_Targets,31,878.86810838696,1204.94077359439,-0.6074487946832785
2048,9,2,G2M_Checkpoint,31,1248.9103282641797,1623.5324571111578,-2.1898691409933804
2048,9,2,Mitotic_Spindle,31,971.9905931919137,1540.6107867396329,-1.1503578986346206
2048,9,2,Unfolded_Protein_Response,31,1928.2606837575584,2105.1442702480635,-1.1101355007700824
2048,9,2,mTOR_Signaling,31,798.7267521129864,1128.5601713768947,-0.8674416310996076
2048,9,2,Interferon_Alpha,31,-696.1217049501577,1406.1914263037108,-0.5776381196783222
2048,9,2,Angiogenesis,31,113.34122855144287,1587.5629267439228,-0.13150448066888054
2048,9,2,Apoptosis,31,774.0126755725508,1456.9003521824397,-0.339736625593533
2048,9,2,TNF_Signaling,31,1375.3029678598175,1773.4885559284585,-0.8333463559975995
2048,9,2,ECM_Organization,31,909.2797064546116,1398.3967984048434,-0.6180258053940562
2048,9,3,tls,73,-792.890264836766,1343.865063101725,-0.0016036252815185836
2048,9,3,tgfb,73,-117.05771157029422,750.2266388961074,0.1059058243223755
2048,9,3,emt,73,699.2737837406846,906.6887668787224,0.11158445778821757
2048,9,3,hypoxia,73,722.3104463468263,1013.6489638798794,-0.48898584072857143
2048,9,3,mhc,73,263.8241611883699,380.7654676574679,0.1185408893845965
2048,9,3,icp,73,-2002.2412662853635,2331.5762310504415,-0.8103986480249237
2048,9,3,ifng,73,-2772.80361995419,3008.0242734577596,-1.7942084346935774
2048,9,3,toxic,73,-1197.318271426107,2162.351677698635,-0.2756491618072934
2048,9,3,Glycolysis,73,-603.9983399941649,674.7498521966314,-1.3861843336877309
2048,9,3,Inflammatory_Response,73,829.6654909688378,1342.4512732944688,-0.2229398687751314
2048,9,3,IL6_JAK_STAT3,73,-563.6874817079567,890.0739925914854,-0.3866729223021279
2048,9,3,P53_Pathway,73,-798.4600543751234,1079.256735004636,-0.2706337192915187
2048,9,3,DNA_Damage_Response,73,-771.7387348484162,987.7326780364997,-0.47222595970273606
2048,9,3,Complement,73,-2249.4914322044874,2316.6608165801144,-5.659866486226794
2048,9,3,Coagulation,73,-105.08262335151927,526.6659279762248,0.24220163795611693
2048,9,3,Oxidative_Phosphorylation,73,41.88416127028196,685.164398540377,0.4702336246063037
2048,9,3,Reactive_Oxygen_Species,73,-306.9824032411796,554.7087045955582,0.12059334390130372
2048,9,3,Wound_Healing,73,-177.84939730871233,706.6343783063292,0.3765128823690773
2048,9,3,Fibrosis,73,-82.34665849041492,855.2360749420003,0.6472663509468504
2048,9,3,MYC_Targets,73,-661.140469518249,848.5772627707263,-0.07693609087682307
2048,9,3,E2F_Targets,73,-874.100668033616,1043.385977960317,-0.4036557878589828
2048,9,3,G2M_Checkpoint,73,-1882.581043396288,2069.7333620267436,-0.5969268951835225
2048,9,3,Mitotic_Spindle,73,-1439.238254162232,1573.240018863468,-0.5068362447929666
2048,9,3,Unfolded_Protein_Response,73,-577.5210682002472,876.8699819483594,0.10373027042666094
2048,9,3,mTOR_Signaling,73,-237.02384885698464,757.6626232018239,0.3343416906319582
2048,9,3,Interferon_Alpha,73,-2173.6775070526996,2200.0265419081484,-7.27629026078243
2048,9,3,Angiogenesis,73,367.5933249093756,1190.639554869373,0.37617523775757833
2048,9,3,Apoptosis,73,-148.78662468517842,682.7560231337297,0.13436297054864854
2048,9,3,TNF_Signaling,73,-205.88384404262206,1120.0112168776398,-0.19752123842388802
2048,9,3,ECM_Organization,73,299.86073101986705,903.3261245824594,0.5628810263488395
2048,9,4,tls,68,440.96798924495056,918.9314906106489,-0.225821809446356
2048,9,4,tgfb,68,-433.4997362679263,729.2404493889163,-0.44336700148330555
2048,9,4,emt,68,258.7592420181877,761.2451412997605,0.10992921102781505
2048,9,4,hypoxia,68,1123.0017626201827,1316.1346684502191,-1.6100144641890783
2048,9,4,mhc,68,-79.42733294986225,285.11312239563046,-6043.993582001964
2048,9,4,icp,68,-1647.0498080535542,2043.73492816866,-0.7084452850615088
2048,9,4,ifng,68,-1646.3190742440759,2134.0354329540223,-1.086255763376025
2048,9,4,toxic,68,-698.3152459892101,1661.9882988710526,-0.02423139425121623
2048,9,4,Glycolysis,68,-710.6369226214716,783.0546319652952,-3.167548224361278
2048,9,4,Inflammatory_Response,68,1148.8549760433164,1358.4266109141936,-1.809605510043808
2048,9,4,IL6_JAK_STAT3,68,-782.4007020487921,892.736360687526,-1.0671678744026072
2048,9,4,P53_Pathway,68,-1144.1090980922384,1187.9248465309142,-2.1144987616414195
2048,9,4,DNA_Damage_Response,68,-1112.607730032897,1218.798726661966,-2.6955069239447824
2048,9,4,Complement,68,-2711.088277122408,2711.0972861966034,-7.167661603940374
2048,9,4,Coagulation,68,418.0704485641866,604.4237106893996,-0.7468970743841774
2048,9,4,Oxidative_Phosphorylation,68,-517.3068797962269,742.8988571896133,-1.7940061793723805
2048,9,4,Reactive_Oxygen_Species,68,-661.9988443382151,754.8040499560708,-1.2613376861298402
2048,9,4,Wound_Healing,68,7.803460707473425,668.6922416711217,0.15434559284099714
2048,9,4,Fibrosis,68,-129.75167860180116,1145.454611970692,0.4593875075470878
2048,9,4,MYC_Targets,68,-843.5078282324772,951.0730489963141,-2.8232527176035656
2048,9,4,E2F_Targets,68,-1438.370318338341,1505.5264095316593,-3.000176087601928
2048,9,4,G2M_Checkpoint,68,-2294.7496466065877,2421.5285551198017,-3.8677452944408905
2048,9,4,Mitotic_Spindle,68,-1816.833219764807,1948.9060576054253,-3.076392984247045
2048,9,4,Unfolded_Protein_Response,68,-615.0261274837192,735.8739074034098,-1.3710134122064095
2048,9,4,mTOR_Signaling,68,-575.1326164287574,744.496113016252,-1.2778579032008266
2048,9,4,Interferon_Alpha,68,-2537.6339792194854,2537.6339792194854,-36.560008331898466
2048,9,4,Angiogenesis,68,1131.9549284753293,1529.1144102438393,-0.4059843604691371
2048,9,4,Apoptosis,68,-137.6238097656845,696.0004864503093,-0.40274117020267597
2048,9,4,TNF_Signaling,68,-531.1937498491978,889.2580890001403,-0.1997243839639926
2048,9,4,ECM_Organization,68,45.610966027846445,1040.4190131510616,0.45715251915352284
2048,9,5,tls,42,402.9505322490581,896.1271456233457,-0.4133694312538976
2048,9,5,tgfb,42,-670.9147429039198,990.8586346004652,-0.283650864319251
2048,9,5,emt,42,223.0098030604384,931.0974730261185,0.35601231588176685
2048,9,5,hypoxia,42,694.1984447645665,1379.9240721468527,-0.2541751258003264
2048,9,5,mhc,42,-283.0372104298886,442.09574867626935,-22555.181199375576
2048,9,5,icp,42,-1281.5432062459872,1859.8878145168314,-0.2822747577905831
2048,9,5,ifng,42,-1958.4284537446676,2107.1331499087587,-1.9328634282964599
2048,9,5,toxic,42,-350.49541562221276,1448.940260158227,-0.1569382845402807
2048,9,5,Glycolysis,42,-823.6139570527902,968.5983174213352,-1.1514954955281205
2048,9,5,Inflammatory_Response,42,721.2583311850942,1473.659709179066,-0.8414024437547252
2048,9,5,IL6_JAK_STAT3,42,-837.8049839359436,1015.8005550088686,-0.40281782359091545
2048,9,5,P53_Pathway,42,-1324.8690114064393,1427.1083394084026,-1.8521201737051345
2048,9,5,DNA_Damage_Response,42,-1005.1124960893021,1234.0629709226257,-1.1639472331493832
2048,9,5,Complement,42,-2862.5612619027775,2862.5612619027775,-6.749576038212072
2048,9,5,Coagulation,42,449.3626460451592,630.5815239534676,-0.21884204278487762
2048,9,5,Oxidative_Phosphorylation,42,-460.1949698035739,894.4166609946953,-1.0125549512368628
2048,9,5,Reactive_Oxygen_Species,42,-933.4642976883508,967.0399764095042,-1.9810181015741306
2048,9,5,Wound_Healing,42,89.58863691744727,732.8274909141094,0.3356877465154151
2048,9,5,Fibrosis,42,-284.30399208137413,1397.7269034008768,0.4085242123869912
2048,9,5,MYC_Targets,42,-899.6717522205056,940.0395367065993,-1.017568718585133
2048,9,5,E2F_Targets,42,-1320.1989356816737,1368.0871627832616,-1.6170393215408905
2048,9,5,G2M_Checkpoint,42,-2362.7393773164795,2404.0117678478123,-3.2706000753576197
2048,9,5,Mitotic_Spindle,42,-1899.1052030038363,1994.7153959608095,-2.6175254704315942
2048,9,5,Unfolded_Protein_Response,42,-816.3115220829578,934.4503267659893,-1.3407707257169017
2048,9,5,mTOR_Signaling,42,-635.8683141659518,863.9758914918136,-0.011394160211311677
2048,9,5,Interferon_Alpha,42,-2502.524839034212,2502.524839034212,-21.632517748105265
2048,9,5,Angiogenesis,42,857.3488079247204,1373.7773053316657,-0.10464412023838077
2048,9,5,Apoptosis,42,-281.4671476389209,543.1634434991441,0.44741787143474987
2048,9,5,TNF_Signaling,42,-364.327458678618,1123.055676381162,-0.06974105072089043
2048,9,5,ECM_Organization,42,-80.9638462264612,1399.6444908567325,0.45735792194506775
2048,10,3,tls,16,218.90826552387603,782.6340493649918,0.49675658176508075
2048,10,3,tgfb,16,-220.50638299443855,716.6367388119716,0.4389410961076454
2048,10,3,emt,16,-112.38904031855934,691.7534944610422,-0.5234128267216103
2048,10,3,hypoxia,16,-341.6413035973681,791.3031914759928,-1.0452082518900827
2048,10,3,mhc,16,-42.77153855174657,457.73507147534025,-493.69968424385337
2048,10,3,icp,16,-1697.2603663340856,2085.903651215011,-0.59201874081165
2048,10,3,ifng,16,-878.9018721527011,2097.9828865480367,-0.423279400669625
2048,10,3,toxic,16,174.17924197381404,1580.4826115890146,0.39566188552276627
2048,10,3,Glycolysis,16,-1274.4484721393483,1274.4484721393483,-2.2556047919915034
2048,10,3,Inflammatory_Response,16,1167.264984615967,1205.5416272610946,-2.8119094562464513
2048,10,3,IL6_JAK_STAT3,16,-444.03697790687033,836.6153598112066,-0.1239143512433305
2048,10,3,P53_Pathway,16,-653.6904602348127,1172.6569069501602,0.3103402895607619
2048,10,3,DNA_Damage_Response,16,-512.666504555714,999.2252425246603,0.2755296787790592
2048,10,3,Complement,16,-2576.77645362736,2693.4886825832564,-5.966971623302427
2048,10,3,Coagulation,16,318.30258507929955,459.3568960631687,0.15603700192508818
2048,10,3,Oxidative_Phosphorylation,16,303.4313672410283,701.7725550011145,0.494121517997853
2048,10,3,Reactive_Oxygen_Species,16,-348.6810797275813,1094.7057256112319,-0.06617097719260534
2048,10,3,Wound_Healing,16,-674.3280222792109,867.1019391456546,-0.7474614124064827
2048,10,3,Fibrosis,16,-818.6215030135999,1055.5361563166018,-0.47046295300496044
2048,10,3,MYC_Targets,16,-284.56736237560074,1035.1496755028024,0.10994865924338204
2048,10,3,E2F_Targets,16,-800.166050518742,1138.6417982047053,-1.1750388585424258
2048,10,3,G2M_Checkpoint,16,-2093.2468588990696,2121.4878872744694,-1.2082229768740813
2048,10,3,Mitotic_Spindle,16,-1754.1045578806893,1763.2729231425824,-3.108612178161793
2048,10,3,Unfolded_Protein_Response,16,-37.110191951806996,876.9387071285977,0.2245150512939249
2048,10,3,mTOR_Signaling,16,-181.73866095108366,773.8416998076851,0.5122978255273524
2048,10,3,Interferon_Alpha,16,-1461.6475678549696,2029.3893872966103,-1.6898449229394017
2048,10,3,Angiogenesis,16,614.5670913331835,928.989510679319,0.20974555882034585
2048,10,3,Apoptosis,16,296.1837757817817,1049.3165860848396,-0.6835564667657834
2048,10,3,TNF_Signaling,16,-114.79571044967119,1048.498632743665,-0.1515208020763421
2048,10,3,ECM_Organization,16,-564.1691999144452,995.9395964668963,-0.19645508721932514
2048,10,4,tls,32,227.27752675872313,852.9281516932309,-0.03252156221985514
2048,10,4,tgfb,32,-664.4081850088252,872.9103603069445,-0.7034126439551263
2048,10,4,emt,32,688.2231378247967,1081.5643293592639,-0.08209760180071801
2048,10,4,hypoxia,32,637.5587829454826,1148.460104343496,-0.2548578163543398
2048,10,4,mhc,32,121.98872655015168,302.55319523823835,-5604.503980915078
2048,10,4,icp,32,-1749.7816825309915,2027.6714873860305,-1.0180369988941536
2048,10,4,ifng,32,-1465.2315035439135,2049.116779158277,-0.9177452010975733
2048,10,4,toxic,32,-100.86568987717756,1232.6785369961426,0.11432476818259862
2048,10,4,Glycolysis,32,-960.9244587845764,1000.2177510176232,-3.0740599732906455
2048,10,4,Inflammatory_Response,32,1044.5275596395659,1181.154815244695,-1.4873279713335044
